timestamp;tag;duration;package_0;dram_0;core_0
1708353063.2364442;wrapper;0.004120826721191406;43213.0;3663.0;11597.0
1708353074.8197746;wrapper;0.008655786514282227;563780.0;19287.0;435973.0
1708353074.9032938;wrapper;0.004363059997558594;252929.0;3235.0;91186.0
1708353074.978279;wrapper;0.002534627914428711;129394.0;3540.0;85449.0
1708353074.9876204;wrapper;0.0006299018859863281;63232.0;2869.0;30762.0
1708353075.062002;wrapper;0.002121448516845703;184936.0;4944.0;152832.0
1708353075.086886;wrapper;0.0022084712982177734;181824.0;5493.0;112182.0
1708353075.1470625;wrapper;0.0016655921936035156;51696.0;1770.0;77026.0
1708353075.1804566;wrapper;0.001645803451538086;121338.0;5493.0;145203.0
1708353075.2315664;wrapper;0.0017323493957519531;124694.0;5493.0;97473.0
1708353075.2677567;wrapper;0.0019326210021972656;124511.0;4761.0;122070.0
1708353075.3306153;wrapper;0.0020825862884521484;108093.0;5981.0;108276.0
1708353075.3332388;wrapper;0.00510859489440918;261718.0;12268.0;251220.0
1708353075.3636577;wrapper;0.0026276111602783203;189697.0;6409.0;156982.0
1708353075.4324975;wrapper;0.0060155391693115234;315246.0;10742.0;291930.0
1708353075.4388733;wrapper;0.005408287048339844;313659.0;10926.0;262512.0
1708353075.4563048;wrapper;0.008686542510986328;478331.0;28382.0;602049.0
1708353075.5328043;wrapper;0.002135038375854492;108276.0;4578.0;102112.0
1708353075.5354612;wrapper;0.0013151168823242188;46204.0;2075.0;56946.0
1708353075.57554;wrapper;0.001984119415283203;115967.0;3906.0;108642.0
1708353075.6229053;wrapper;0.002025604248046875;116333.0;6469.0;156921.0
1708353075.626004;wrapper;0.0013136863708496094;116516.0;4273.0;88867.0
1708353075.693451;wrapper;0.0018885135650634766;109558.0;3479.0;97473.0
1708353075.7178311;wrapper;0.0017309188842773438;97656.0;3479.0;84229.0
1708353075.788257;wrapper;0.0016529560089111328;53650.0;1465.0;74280.0
1708353075.8064578;wrapper;0.004769086837768555;259460.0;20874.0;271667.0
1708353075.8935082;wrapper;0.0018215179443359375;116089.0;4211.0;98266.0
1708353075.8962002;wrapper;0.0016345977783203125;59875.0;5371.0;289001.0
1708353075.986566;wrapper;0.0018906593322753906;98510.0;2990.0;84046.0
1708353075.9888284;wrapper;0.001232147216796875;48828.0;3235.0;55603.0
1708353075.9931598;wrapper;0.0016410350799560547;55237.0;1648.0;85510.0
1708353076.0821004;wrapper;0.0019805431365966797;96009.0;3601.0;85876.0
1708353076.0844123;wrapper;0.0012526512145996094;36498.0;1526.0;45715.0
1708353076.165165;wrapper;0.001901388168334961;52796.0;3417.0;87646.0
1708353076.1674168;wrapper;0.0012907981872558594;45227.0;1954.0;55542.0
1708353076.2455766;wrapper;0.0023107528686523438;122559.0;3479.0;114807.0
1708353076.2482455;wrapper;0.0012450218200683594;42420.0;1526.0;53649.0
1708353076.3284855;wrapper;0.001703023910522461;102111.0;3052.0;76416.0
1708353076.4107106;wrapper;0.0017287731170654297;105285.0;3784.0;84900.0
1708353076.4906259;wrapper;0.0016276836395263672;109192.0;3052.0;80322.0
1708353076.5769627;wrapper;0.0016508102416992188;86487.0;3357.0;68847.0
1708353077.0780163;wrapper;0.00255584716796875;173278.0;6836.0;136658.0
1708353077.1643496;wrapper;0.0017323493957519531;104981.0;3540.0;86548.0
1708353077.2439911;wrapper;0.002310037612915039;168090.0;9705.0;113342.0
1708353077.326822;wrapper;0.0017559528350830078;107910.0;5982.0;89538.0
1708353077.410881;wrapper;0.0019941329956054688;107421.0;6042.0;92407.0
1708353077.4132464;wrapper;0.0014197826385498047;48218.0;7751.0;140686.0
1708353077.4982479;wrapper;0.0019910335540771484;104553.0;4333.0;87890.0
1708353077.500691;wrapper;0.0014295578002929688;99304.0;5493.0;69641.0
