timestamp;tag;duration;package_0;dram_0;core_0
1708353063.2364454;wrapper;0.0038213729858398438;43213.0;3906.0;14343.0
1708353074.8146048;wrapper;0.004249095916748047;265625.0;7142.0;222473.0
1708353074.902573;wrapper;0.00722956657409668;431884.0;7934.0;261596.0
1708353074.978855;wrapper;0.0016918182373046875;129394.0;3540.0;101928.0
1708353074.9867005;wrapper;0.004824399948120117;306212.0;2625.0;32653.0
1708353075.062228;wrapper;0.00547027587890625;312316.0;9094.0;269409.0
1708353075.0814233;wrapper;0.0021326541900634766;127625.0;4760.0;90210.0
1708353075.1510525;wrapper;0.0017349720001220703;116211.0;1953.0;83313.0
1708353075.1736124;wrapper;0.0016560554504394531;87158.0;2808.0;65186.0
1708353075.2334902;wrapper;0.001943826675415039;124023.0;6286.0;110962.0
1708353075.2645097;wrapper;0.0050504207611083984;307006.0;1953.0;34912.0
1708353075.3389642;wrapper;0.0005626678466796875;55969.0;0.0;26184.0
1708353075.360308;wrapper;0.001986265182495117;113464.0;3906.0;108337.0
1708353075.4358497;wrapper;0.0018391609191894531;104492.0;3356.0;81055.0
1708353075.4538074;wrapper;0.0020258426666259766;117371.0;5920.0;105164.0
1708353075.533089;wrapper;0.0018570423126220703;54931.0;1953.0;85510.0
1708353075.5700414;wrapper;0.0023255348205566406;162963.0;3968.0;111572.0
1708353075.6255262;wrapper;0.0006244182586669922;59937.0;2197.0;31067.0
1708353075.6823804;wrapper;0.002875804901123047;142151.0;7325.0;122070.0
1708353075.715156;wrapper;0.004053592681884766;210876.0;8423.0;226806.0
1708353075.7200332;wrapper;0.004397392272949219;270934.0;9582.0;220092.0
1708353075.787747;wrapper;0.001668691635131836;102478.0;23498.0;604369.0
1708353075.8094788;wrapper;0.0028154850006103516;157531.0;10925.0;135803.0
1708353075.8125923;wrapper;0.004144906997680664;203369.0;12085.0;199768.0
1708353075.8926637;wrapper;0.0005617141723632812;58350.0;2258.0;28382.0
1708353075.8981023;wrapper;0.00199127197265625;49378.0;3967.0;95031.0
1708353075.9007132;wrapper;0.003177165985107422;168334.0;7569.0;164612.0
1708353075.9863825;wrapper;0.006182670593261719;268371.0;2564.0;59326.0
1708353075.9939113;wrapper;0.0022978782653808594;160522.0;5493.0;110962.0
1708353075.9964542;wrapper;0.003123760223388672;146789.0;5249.0;143493.0
1708353076.079697;wrapper;0.0016422271728515625;106262.0;2991.0;81054.0
1708353076.1626337;wrapper;0.001661062240600586;111572.0;3174.0;78552.0
1708353076.2449691;wrapper;0.0017011165618896484;119202.0;3784.0;99853.0
1708353076.3279984;wrapper;0.0019154548645019531;98877.0;1770.0;90332.0
1708353076.3302464;wrapper;0.0012693405151367188;53894.0;1526.0;62927.0
1708353076.4076471;wrapper;0.001966238021850586;113953.0;3174.0;103881.0
1708353076.4101071;wrapper;0.0015408992767333984;47607.0;2014.0;74158.0
1708353076.4901302;wrapper;0.0019469261169433594;54870.0;3052.0;96740.0
1708353076.4924176;wrapper;0.0015215873718261719;46569.0;1404.0;55603.0
1708353076.5708737;wrapper;0.001984119415283203;103637.0;3662.0;93566.0
1708353076.5732129;wrapper;0.0032024383544921875;135131.0;5005.0;125427.0
1708353077.078642;wrapper;0.005095958709716797;260803.0;13427.0;246764.0
1708353077.1668084;wrapper;0.0005598068237304688;58471.0;2625.0;26062.0
1708353077.2487266;wrapper;0.0017840862274169922;117797.0;5310.0;94360.0
1708353077.3292334;wrapper;0.0017333030700683594;53039.0;5371.0;97168.0
1708353077.4168494;wrapper;0.0017402172088623047;102294.0;6043.0;67199.0
1708353077.500795;wrapper;0.0018241405487060547;99304.0;5493.0;85632.0
1708353077.583318;wrapper;0.002100706100463867;109924.0;6287.0;109070.0
1708353077.654989;wrapper;0.0005500316619873047;52734.0;1954.0;31067.0
1708353077.6687732;wrapper;0.0016982555389404297;85510.0;4395.0;67383.0
1708353077.7423825;wrapper;0.0006303787231445312;0.0;0.0;22888.0
1708353077.7530005;wrapper;0.0022735595703125;160584.0;7812.0;113342.0
1708353077.7556946;wrapper;0.0013818740844726562;95947.0;5676.0;58716.0
1708353077.8258224;wrapper;0.0017206668853759766;125794.0;3967.0;102539.0
1708353077.836801;wrapper;0.0022699832916259766;112914.0;8850.0;114624.0
1708353077.8395445;wrapper;0.0013153553009033203;41748.0;2442.0;58472.0
1708353077.9108987;wrapper;0.0019335746765136719;125549.0;1892.0;103149.0
1708353077.9214659;wrapper;0.0019550323486328125;94421.0;5310.0;80932.0
1708353077.9238088;wrapper;0.0013000965118408203;87830.0;5127.0;51514.0
1708353077.9989295;wrapper;0.002065896987915039;114013.0;4639.0;92895.0
1708353078.011801;wrapper;0.002497434616088867;142333.0;8423.0;105530.0
1708353078.014594;wrapper;0.001295328140258789;39307.0;2380.0;54748.0
1708353078.0813038;wrapper;0.001695871353149414;64209.0;1953.0;161682.0
1708353078.1662586;wrapper;0.0017538070678710938;55786.0;2442.0;94177.0
1708353078.247598;wrapper;0.0038492679595947266;190002.0;11719.0;155700.0
1708353078.3333023;wrapper;0.0005946159362792969;0.0;0.0;29297.0
1708353078.4133902;wrapper;0.0016641616821289062;64880.0;3418.0;98999.0
1708353078.491808;wrapper;0.0017275810241699219;111023.0;3234.0;92712.0
1708353078.571023;wrapper;0.001950979232788086;100769.0;1526.0;89844.0
1708353078.6505527;wrapper;0.0018553733825683594;118530.0;4028.0;100464.0
1708353078.7361898;wrapper;0.0020751953125;80322.0;2746.0;47241.0
1708353078.8190277;wrapper;0.002075672149658203;162598.0;3357.0;108337.0
